start_date,end_date,ip_address,duration_in_seconds,recorded_date,response_id,location_latitude,location_longitude,q_recaptcha_score,intro_info,degree,degree_type,english_level_degree_1,gender,gender_other,language_1,age_1,ada_familiarity_1,q1_prop_1,q2_prop_1,q3_prop_1,q4_prop_1,q5_prop_1,q6_prop_1,q1_anx_1,q2_anx_1,q3_anx_1,q4_anx_1,q5_anx_1,q6_anx_1,q7_anx_1,q8_anx_1,q1_p_ai_1,q2_p_ai_1,q3_p_ai_1,q4_ado_ai_1,q5_ado_ai_1,q6_ado_ai_1,q1_llms,q1_if_other,q3_usage,q1_if_no_none_1,q2_if_none,country
2024-03-19,2024-03-19,37.33.204.32,227,2024-03-19,R_4doQZuq1ATbUlQP,60.1797,24.9344,0.800000012,"Yes, I consent to participate in this study",Bachelor of Technology,Both online and in-person,27.8,Male,NA,8.85,24,9.56,8.24,6.31,6.85,5.9,7.73,8.58,0,0,0,0,0,0,0,0,8,10,10,10,10,8.47,ChatGPT,NA,Generate relevant use case for niche technology,10,NA,finland
2024-03-19,2024-03-19,87.100.196.73,270,2024-03-19,R_4Nxk1gWcw1FBuuD,65.0121,25.4753,0.800000012,"Yes, I consent to participate in this study",Bachelor of Engineering,Both online and in-person,10,Male,NA,7,29,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,4,1,0,ChatGPT,NA,I have used ChatGPT to find information or help with calculations.,1,NA,finland
2024-03-19,2024-03-19,46.132.67.214,279,2024-03-19,R_84vZ9LNp28E4hvd,61.4886,23.7618,0.899999976,"Yes, I consent to participate in this study","Building Services Engineering, Bachelor's Programme",Both online and in-person,4.64,Male,NA,9.25,25,6.48,5.93,5,7.25,7.61,5.1,6.49,1.88,1.51,2.1,0.81,0,1.88,0,1.54,8,9.32,9.19,7.54,7.51,0,ChatGPT,NA,"I have used ChatGPT for difficult math problems about heating systems and calculating for example, the actual temperature of a copper rod on a roof",6.03,NA,finland
2024-03-19,2024-03-19,87.100.251.237,276,2024-03-19,R_4f1nGmloNNxGibv,65.0121,25.4753,1,"Yes, I consent to participate in this study",Bachelor's degree in Engineering,Both online and in-person,93.49,Female,NA,9.56,20,4.98,0.88,4.88,0.41,1.78,3.59,2.27,1.71,1.26,2.78,2.43,1.74,5.14,5.02,2.27,7.19,6.01,4.26,8.12,1.21,2.58,ChatGPT,NA,To understand the topic in different angle,4.52,NA,finland
2024-03-19,2024-03-19,37.33.157.88,267,2024-03-19,R_2PXzFSV2MvtWVzg,60.1797,24.9344,1,"Yes, I consent to participate in this study","Bachelor of Engineering, Information Technology",Both online and in-person,100,Other,non-binary,8.52,19,3.3,4.39,6.68,8.19,3.72,6.91,6.86,0.36,0.43,0.97,0.51,0.29,0.35,0.38,0.35,10,9.38,7.81,3.33,4.17,3.72,None,NA,NA,NA,-,finland
2024-03-19,2024-03-19,193.167.107.139,325,2024-03-19,R_4EiGGNv7QaRx49Y,65.0121,25.4753,0.899999976,"Yes, I consent to participate in this study",Bachelor of Information Technologgy,Both online and in-person,13.48,Female,NA,8.54,34,7.14,1.2,1.71,2.49,1.96,2.19,1.59,3.58,3.26,3.7,3.26,3.64,2.28,4.12,3.54,3.16,4.29,5.65,4.36,4.23,3,None,NA,NA,NA,None,finland
2024-03-19,2024-03-19,85.131.115.53,370,2024-03-19,R_4HuVrULzNyLFyl2,65.013,25.4957,0.899999976,"Yes, I consent to participate in this study",Bachelor of social services,In-person,5.37,Male,NA,8,25,6,4.87,2.78,3.16,2.96,2.81,3.91,3.01,2.06,2.63,3.22,2.9,2.9,5.28,3.88,7.01,6.18,7.16,4.03,4.18,4.21,None,NA,NA,NA,I havenâ€™t felt the need to use any,finland
2024-03-19,2024-03-19,85.76.11.173,262,2024-03-19,R_7BrF5JE4nNJmZRS,60.1797,24.9344,0.800000012,"Yes, I consent to participate in this study",BEng in ICT Engineering,In-person,74.58,Female,NA,8.85,33,1.63,3.63,3.63,3.12,2.14,1.46,1.86,3.73,0,3.15,0.2,0,2.58,2.03,3.02,10,8.37,7.05,7.12,3.19,1.69,ChatGPT,NA,I ask AI to explain general concepts when I donâ€™t understand them.,7.69,NA,finland
2024-03-19,2024-03-19,87.95.69.89,504,2024-03-19,R_1CwXc1RSq2U48kU,60.1797,24.9344,1,"Yes, I consent to participate in this study",Bachelor of business information systems,Both online and in-person,84.81,Male,NA,8.57,37,8.03,9.02,7.99,7.07,8.31,8.31,8.23,0,0,0,0,0,0,0,0,10,10,10,9.09,0,8.96,Bard,NA,"Use prompts to gather data,analyze it and present it is understandable, short and usable form. Make suggestions for a base of a presentation with the previous data, searching data/knowledge (google etc. is so annoying to use nowadays with rigged search results and ads), give short insights about certain topics",9.08,NA,finland
2024-03-19,2024-03-19,109.204.233.212,432,2024-03-19,R_2SpnDvawXiNlmKO,61.4476,23.7477,1,"Yes, I consent to participate in this study",Bachelor of Computer Science,Both online and in-person,29.71,Male,NA,6.29,19,7.38,1.41,2.23,1.72,1.45,2.72,2.59,1.17,0,0.14,2.45,0,0.33,3.59,8.83,0,8.59,8.12,6.84,3.91,0.39,ChatGPT,NA,"Summarize the key point of certain courses, show me some example computer programme code or teach me to write some code",7.28,NA,finland
2024-03-19,2024-03-19,87.95.32.173,377,2024-03-19,R_2fqO8syG21qJ45b,60.1797,24.9344,0.800000012,"Yes, I consent to participate in this study",Bioanalyytikko,Online,84.91,Male,NA,8.45,27,7.28,1.06,1.13,1.47,1.06,0.6,0.53,3.32,1.36,1.66,2.3,1.51,2.11,3.09,5.81,2.79,6.87,5.58,2.83,2.15,3.28,ChatGPT,NA,formatting text,4.45,NA,finland
2024-03-19,2024-03-19,87.100.232.210,424,2024-03-19,R_22l2073WbGLzbdm,65.0226,25.4783,1,"Yes, I consent to participate in this study",Bachelor of IT Engineering,Both online and in-person,42.61,Male,NA,8.99,24,6.93,2.9,3,0,2.35,4,5,4.9,5.01,6,5.04,6.99,7.01,5.01,7,6.14,7.54,5.01,2.39,5,0,ChatGPT,NA,"Helping it explain code, finding bugs and quickly writing bases",7.09,NA,finland
2024-03-19,2024-03-19,82.128.205.53,312,2024-03-19,R_2qswjm1jBvN4MT7,60.1797,24.9344,0.800000012,"Yes, I consent to participate in this study",Bachelor of engineering,Both online and in-person,29.56,Male,NA,8.75,24,8.93,10,8.61,7.26,8.17,8.16,10,0,0,1.66,1.63,0,0,0,1.96,6.84,10,10,10,10,5.27,ChatGPT,NA,Telling to teach me and explain things,8.93,NA,finland
2024-03-19,2024-03-19,85.76.86.28,988,2024-03-19,R_2gSEdo3xKeeuWdu,60.1797,24.9344,1,"Yes, I consent to participate in this study",Bachelor of social sciences,In-person,7.15,Female,NA,5.38,43,1.94,3.25,3.91,1.14,4.57,3.85,3.81,2.57,2.35,1.9,2.73,3.34,1.46,2.75,2.77,9.93,4.93,4.36,0.86,6.56,2.07,None,NA,NA,NA,Chatgpt,finland
2024-03-19,2024-03-19,104.28.31.15,199,2024-03-19,R_2lteMtMAg1KmnUT,60.1797,24.9344,0.699999988,"Yes, I consent to participate in this study",Master of engineering,Online,7.8,Male,NA,8.44,50,7.8,2.17,2.64,2.1,2.47,2.47,1.69,6.47,6.24,7.29,7.56,6.17,6.95,6,7.32,2.51,0,2.34,2.17,2.44,1.63,None,NA,NA,NA,No,finland
2024-03-19,2024-03-19,193.167.107.139,613,2024-03-19,R_8OUpR6eCIqxxkKN,65.0121,25.4753,0.899999976,"Yes, I consent to participate in this study",Building Construction,Both online and in-person,17.25,Other,halinalle,2,57,1.8,0.01,0.14,0.25,0.04,0.19,0.3,1.04,0.51,0.38,0.29,1.03,0.22,0.58,0,1.96,9.03,9.25,0.48,9.72,8.25,ChatGPT,NA,Q&A,3.71,NA,finland
2024-03-19,2024-03-19,87.100.219.156,542,2024-03-19,R_7sQUpIoVMKAjDix,65.013,25.4957,1,"Yes, I consent to participate in this study","Bachelor of Engineering, Information Technology",In-person,45.05,Male,NA,8.5,21,6,8.29,8.19,3.01,8.3,7.2,0,2.16,1.1,8.05,2.85,1.03,0,0,8.37,6,9.27,6.05,8.52,6.45,8.66,ChatGPT,NA,I use it mostly to check my programming work and ask for clarifying questions if I'm confused.,9.19,NA,finland
2024-03-19,2024-03-19,46.132.74.106,229,2024-03-19,R_2lv5z9aRxe6kwY8,61.4949,23.8008,1,"Yes, I consent to participate in this study",Bachelor of business administration,Both online and in-person,12.86,Male,NA,6.55,25,0.41,6.04,4.25,3.81,2.82,3.14,2.83,0,0,0,0,1.2,0,0,1.26,10,6.92,6.31,8.21,6.75,6.63,ChatGPT,NA,No,7.11,NA,finland
2024-03-19,2024-03-19,93.106.6.222,595,2024-03-19,R_2UaqdOTeNZKvlLL,60.1797,24.9344,0.800000012,"Yes, I consent to participate in this study",Masters in Data Analytics and Project Management,Online,100,Male,NA,8.75,45,5.04,5.13,6.12,7.97,1.55,5.16,0,5.01,0,4.9,5.04,0,0,5.07,5.01,10,5.07,2.96,0,7.85,0.57,None,NA,NA,NA,"At the moment, none.",finland
2024-03-19,2024-03-19,77.28.202.53,223,2024-03-19,R_7x3uOIK1CycidGN,41.9985,21.4313,1,"Yes, I consent to participate in this study",Bachelor of Business Internet Technology,Online,54.12,Male,NA,8.81,34,6.09,10,7.46,0,6.96,6.88,10,0,0,0,0,0,0,0,0,10,6.85,6.9,0,2.43,0,None,NA,NA,NA,Chat GPT,finland
2024-03-19,2024-03-19,193.210.196.81,494,2024-03-19,R_7sZom8jBe9ReA50,61.4886,23.7618,1,"Yes, I consent to participate in this study",Tieto ja viestintÃ¤teknologian insinÃ¶Ã¶ri,Both online and in-person,15.21,Male,NA,6.98,19,8.48,7.03,7.06,8.13,2.52,8.05,2.92,2.1,0.96,1.13,0.95,1.11,0.88,1.04,2.01,9.03,9.23,9.53,8.91,8.28,8.99,Other,"Chatgpt, bard, copilot",If i want to learn something with it i usually ask him to explain it or ask questions about it. It kinda works like personal teacher that you can ask anything at any time without feeling stupid or judged.,8.57,NA,finland
2024-03-19,2024-03-19,87.100.199.182,394,2024-03-19,R_5ymfiFKpFK1AaL3,65.0121,25.4753,1,"Yes, I consent to participate in this study",Bachelor of ICT engineering,Both online and in-person,75.31,Male,NA,8.94,23,6.87,8.67,7.42,6.81,5.87,6.71,4.24,0,0,0,0,0,1.05,3.5,7.47,8.05,9.54,9.07,5.89,7.53,6.12,None,NA,NA,NA,"I haven't used any AI programs  yet, but I will use chatGPT",finland
2024-03-19,2024-03-19,185.25.79.188,1028,2024-03-19,R_3NeUtPXfAcFvQ6d,60.1912,24.7894,0.899999976,"Yes, I consent to participate in this study",Bachelor of engineering (IT),In-person,90.28,Male,NA,7.02,24,6.03,2.99,4.01,3,4.07,4.01,6.04,1.04,3.02,0,1.01,2.02,1.02,1.13,8,8,7.01,9.07,8.99,3.5,7.03,Other,"Co pilot, chat gpt","I use AI mostly with my programming, to understand code, concepts, sometime to write the code.  Sometime to write post as well.",8.1,NA,finland
2024-03-19,2024-03-19,193.167.100.12,294,2024-03-19,R_8hSddiUFO8kJWQK,65.0013,25.4515,1,"Yes, I consent to participate in this study",Physical therapy,Both online and in-person,61.01,Female,NA,5.06,21,2.88,6.2,7.42,5.77,6.48,5.36,7.29,2.41,2.68,2.71,2.58,2.57,3.03,4.06,4.3,5.78,6.57,8.01,6.03,4.86,5.83,ChatGPT,NA,for ideating things,6,NA,finland
2024-03-19,2024-03-19,81.175.154.178,972,2024-03-19,R_8YBU0WTCsG70wMN,65.0135,25.5447,1,"Yes, I consent to participate in this study",Degree Programme in Business Information Technology,Both online and in-person,65.22,Female,NA,7.03,28,4.33,7.01,6.55,6.45,7.13,7.26,7.14,6.3,2.1,2.06,2.06,2.9,1.96,7,1.81,10,8.16,8.09,5.96,8.13,6.07,ChatGPT,NA,It helps me to code. It is impossible as a beginner to keep up with the teachers so I use chat gpt for example to explain some of the complex functions or pieces of code for me. I use it also for complex coding assignments so I can get some idea where to start and often in the end I understand the code so well I can correct the mistakes chat gpt does. It also helps me with logical thinking because it cant provide me with good enough code if I can't explain exactly the logic behind it.,10,NA,finland
2024-03-19,2024-03-19,88.195.67.65,36,2024-03-19,R_8tdtLosgCW0KpON,65.0013,25.4515,0.899999976,"No, I do not consent to participate in this study",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,finland
2024-03-19,2024-03-19,85.76.107.65,298,2024-03-19,R_43a1Fe3fmQBAS9H,60.1797,24.9344,0.800000012,"Yes, I consent to participate in this study",Building Architechture,Both online and in-person,1.88,Female,NA,5.27,22,2.63,3.17,3.64,2.92,2.79,4.7,4.08,7.96,5.45,5.8,9.37,5.55,5.71,5.83,7.15,6.77,4.58,2.98,3.17,3.04,1.91,ChatGPT,NA,I dont know,3.48,NA,finland
2024-03-19,2024-03-19,37.33.248.51,430,2024-03-19,R_8QrrxgfB46tu4qL,60.1797,24.9344,1,"Yes, I consent to participate in this study",Bachelors degree in information systems,Both online and in-person,70.19,Male,NA,8.02,33,5.22,7.3,5.55,5.43,5.86,5.5,5.45,0,0,0.77,0,0,0.45,0.32,0.39,10,8.52,7.43,5.92,3.17,3.34,ChatGPT,NA,Asking help for specific tasks when coding If I run into a brickwall,7.04,NA,finland
2024-03-19,2024-03-19,176.93.247.76,673,2024-03-19,R_4xQTVSRvJYliqjg,60.1797,24.9344,1,"Yes, I consent to participate in this study",Master of Emergency Care,Online,30.14,Female,NA,7.2,51,2.03,0.88,1,0,0.87,0.46,0,9.14,8.3,9.01,8.07,7.93,5,8.12,7.58,0.86,3.49,3.88,7.01,3.99,0.84,None,NA,NA,NA,None,finland
2024-03-19,2024-03-19,193.167.100.12,299,2024-03-19,R_1EWFTFMfcdFtXdK,65.0013,25.4515,1,"Yes, I consent to participate in this study",Bachelor of Business Administration,Both online and in-person,15.65,Male,NA,7.32,23,8.29,3.93,7.65,4.49,6.49,7.14,6.94,4.19,4.45,4.68,5,3.78,4.19,4.52,5.42,7.13,8.07,7.22,3.94,8.55,6.49,ChatGPT,NA,"I discus with ChatGPT, for example doing some school work and give chatgpt tell me more about it someting",5.62,NA,finland
2024-03-19,2024-03-19,82.128.129.58,623,2024-03-19,R_2OrA8mIWnKcXzSv,65.0226,25.4783,0.800000012,"Yes, I consent to participate in this study",Bachelor of Information Technology,Both online and in-person,40,Male,NA,8.39,28,7.65,1.8,0.75,0,0,1.3,0,0,0,0,0,0,0,0,0,0,2,0.93,1.83,3,0,None,NA,NA,NA,I haven't found anything valuable as I don't use them. I'm not interested in using AI tools. I think they create incompetent people.,finland
2024-03-19,2024-03-19,85.131.100.80,941,2024-03-19,R_40PhQ9NI0jC3nB1,60.1797,24.9344,1,"Yes, I consent to participate in this study",Associate degree in Occupational Therapy,Both online and in-person,50,Female,NA,8,32,4,5.51,4,5.51,5.51,3.51,4.51,2.51,2,2,2,3,3,6,3,8.51,2,3,2,3.51,1,None,NA,NA,NA,"I haven't found any, for what I understand.",finland
2024-03-19,2024-03-19,84.250.21.72,253,2024-03-19,R_3qrFr4kmrAvLvLO,65.0393,25.4738,1,"Yes, I consent to participate in this study",Tradenomi TietojenkÃ¤sittelijÃ¤,Both online and in-person,40.29,Male,NA,8.09,23,6.35,3.99,4.03,6,4,3.94,2.96,1.88,0,0,0,0,1.38,0,0,10,10,10,9.09,10,7.09,ChatGPT,NA,"Seeking out issues is much easier. Most of my problems with assignments are small problems that end up breaking the code, that without AI could take hours to find. I also find it helpful to get started with a project.",10,NA,finland
2024-03-19,2024-03-19,81.175.130.138,1667,2024-03-19,R_5Qg55Rjhb7ZIxew,65.0226,25.4783,0.800000012,"Yes, I consent to participate in this study",Bachelor of Engineering in Information Technology,Both online and in-person,33.33,Male,NA,8,25,6,2,3,4,3,3,2,4,4,3,2,2,6,8,6,4,7,3,7,7,0,ChatGPT,NA,On where to find information about topic X,3,NA,finland
2024-03-19,2024-03-19,87.100.237.166,824,2024-03-19,R_2Wv8QYS1zrPtx1f,65.0545,25.4875,0.800000012,"Yes, I consent to participate in this study",bachelor of sustainable energy and circular economy,In-person,10.43,Female,NA,8.01,32,6.51,5,6.68,5,7.64,5,5.01,5,3.26,5,4.06,5,5,5,5,9.09,5,6.04,7.04,5,5,ChatGPT,NA,i've asked about different phenomenons of physics or how to do certain kind of math tasks for class. sometimes I use it to translate long texts.,7.06,NA,finland
2024-03-19,2024-03-19,84.253.232.211,152,2024-03-19,R_3IhIG47ywPQ71lT,60.1797,24.9344,1,"Yes, I consent to participate in this study",Bachelor of Engineering in Information Technology,Both online and in-person,58.7,Male,NA,7.1,28,3.12,3.52,3.93,1.39,3.54,7.3,3.36,3.16,2.23,3.04,1.86,3.12,2.55,2.3,2.68,7.61,8.39,8.16,7.26,7.65,7.09,ChatGPT,NA,To solve analysis problem,6.77,NA,finland
2024-03-19,2024-03-19,213.28.230.93,616,2024-03-19,R_6rxBjOgTa5VGmIn,60.1797,24.9344,0.899999976,"Yes, I consent to participate in this study",Bachelor of Engineering in Information Technology,Online,5.51,Male,NA,8.51,33,7.51,10,7.1,7.61,6.57,8.64,6.49,2.91,0,0,2.96,2.9,0,2.91,2.91,6,10,10,10,10,6.09,ChatGPT,NA,"Generating code templates, code reviewing, etc",9.2,NA,finland
2024-03-19,2024-03-19,46.254.208.10,389,2024-03-19,R_8CVPtDTdpeeK3w8,65.0226,25.4783,0.899999976,"Yes, I consent to participate in this study",bachelor of information technology,Both online and in-person,19.57,Other,Tenderqueerpolygod,7.8,40,0.86,0.86,0.77,1.96,0,8.03,2.03,10,0,2.97,0,0,0.78,0,7.04,0,10,10,10,0,2.91,Other,will not disclose,quick questions,1.87,NA,finland
2024-03-19,2024-03-19,213.216.201.78,647,2024-03-19,R_1pPt6jwnf4TZFoZ,60.1797,24.9344,0.200000003,"Yes, I consent to participate in this study",Master degree in rehabilitation,Online,43.91,Female,NA,8.8,32,2.91,4.07,5,4.17,5,4,8.77,8.78,6.81,5.48,8.12,6.41,6.25,9.07,10,4.07,10,9.23,6.43,6.45,4.42,None,NA,NA,NA,"I'm interested to learn more about ChatGPT, just havent yet had time to explore it. Im not familiar with the others.",finland
2024-03-19,2024-03-19,62.78.227.137,13,2024-03-19,R_7zZaouI7wHYSR9P,65.0412,25.4225,1,"No, I do not consent to participate in this study",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,finland
2024-03-19,2024-03-19,86.115.79.188,911,2024-03-19,R_25L9ZWDlxyqcYhz,61.4492,23.8557,1,"Yes, I consent to participate in this study","Bachelor of Engineering, Information Technology",Both online and in-person,60,Female,NA,5.06,32,6.09,5.03,6.04,0.96,6,6.13,2,2.97,1.97,3,3,0,3.94,8.23,4,10,6.07,7.12,1.88,3.99,5.01,ChatGPT,NA,"I use ChatGPT for coding (giving examples and quidance, even when answers are mostly unusable and it needs to be well adviced). I also use it to translate text or to correct my own translations. It's also good tool to find quick information (for example, if I need to find out what some coding-line does I don't need to read full manual or search long time to get the answer, it saves a lot of time). I also use specific coding languages (Copilot) but ChatGPT is quick and easy to use. In my area of study, it's very important to find your own information and solutions and AI is good help with that.",6,NA,finland
2024-03-19,2024-03-19,86.115.111.146,652,2024-03-19,R_2mUW1hoNwDsZMpX,61.4966,23.7831,1,"Yes, I consent to participate in this study",energy technology engineer,Both online and in-person,0,Female,NA,5,29,6.01,9.03,8,9.06,8,8,7.55,0,0,0,0,0,0,0,0,8.7,8.7,9,9,8,8,ChatGPT,NA,"when I don't understand the assignment, I ask chatgpt for help",7.03,NA,finland
2024-03-19,2024-03-19,193.167.107.139,535,2024-03-19,R_4sNZy4FrB70Al1L,65.0121,25.4753,1,"Yes, I consent to participate in this study",University of Applied Sciences degree of Construction Management,In-person,3.62,Female,NA,7.52,22,3.9,3,5.01,2.01,3.01,2.96,5.52,6.12,3.84,2.43,5.88,6.06,4.19,3.88,6.31,2.72,6.75,3.9,5.94,7,7,None,NA,NA,NA,None,finland
2024-03-19,2024-03-19,85.131.27.213,993,2024-03-19,R_1eOMx0taj1bDTeF,65.0135,25.5447,0.899999976,"Yes, I consent to participate in this study",Degree in bioanalytics,Both online and in-person,10.14,Male,NA,9.59,20,6,7.18,6.06,6.38,5.01,7.1,6.3,0.66,0.83,1.19,0.77,2,1.09,1.52,3.57,2.06,4.05,2.12,4.7,4.31,0.48,None,NA,NA,NA,I am not interested in using AI for online learning,finland
2024-03-19,2024-03-19,193.167.100.12,1373,2024-03-19,R_7qy6B9xh5vbmj9b,65.0013,25.4515,0.899999976,"Yes, I consent to participate in this study","Masters of Science in automation, robotics and artificial intelligence",Both online and in-person,33.48,Male,NA,8.9,37,1.9,8.3,3.84,2.94,2.84,4.68,2.7,2.64,3.03,2.97,6.94,1.87,2.54,8.1,7,9.35,6.16,7.36,8.97,8.81,1.72,None,NA,NA,NA,None,finland
2024-03-19,2024-03-19,88.85.130.66,955,2024-03-19,R_7P9ixJRptW7c3IZ,61.7017,27.2533,0.899999976,"Yes, I consent to participate in this study",Energytechnology engineer,In-person,20,Female,NA,3,23,3,4,4,1,2,3,0,0,0,0,0,0,0,0,0,1,1.45,1,3.01,2,1,ChatGPT,NA,"Often I may ask, in relation to any subject, for example, is chlorine a better oxidizer than bromine? But I always look for information on other channels as well.",5,NA,finland
2024-03-19,2024-03-19,87.100.215.68,1111,2024-03-19,R_8DHhB9yR638IDMT,65.0121,25.4753,0.899999976,"Yes, I consent to participate in this study",Bachelor of Engineering in IT,Both online and in-person,100,Male,NA,9,22,9.09,0,0,0,0,0,0,9.75,9.83,9.99,9.81,10,10,9.88,9.71,5.01,0,0,0,0,0,None,NA,NA,NA,"None, they are all fuckin cringe also I'd get thrown out of the course if I used any.",finland
2024-03-19,2024-03-19,85.76.14.46,566,2024-03-19,R_5sTONQrBYekpO8X,60.1797,24.9344,0.899999976,"Yes, I consent to participate in this study","Bachelor of Engineering, Information Technology",Online,19.71,Female,NA,9.38,38,6.72,1.07,1.19,0.83,1.62,1.39,1.23,1.7,1.81,2.1,1.86,1.84,1.86,2.25,1.93,2.88,7.61,7.39,3,5,1.77,None,NA,NA,NA,"To my knowledge, I have not used any AI products in my studies. I have tested ChatGPT, but even after that I still do my own research on the topic at hand, because I donÂ´t trust that AI fully knows, and even if AI would know AIÂ´s answer are not all that understandable to users who do not know anything about the topic at hand.",finland
2024-03-19,2024-03-19,84.248.20.83,717,2024-03-19,R_33rTvtOiQ8Aie1u,65.0121,25.4753,0.899999976,"Yes, I consent to participate in this study",Bachelor of Business Administration,Both online and in-person,12.03,Female,NA,8.23,28,5.64,0.86,0.83,0.78,1.14,2.55,1.2,0.9,0.8,1.04,0.81,1.01,0.81,0.78,1.94,7.93,7.13,7.07,4.17,4.09,3.88,ChatGPT,NA,brainstorming. sometimes it's difficult to think something wider so it's easy to get other ways/things to think about,6.7,NA,finland
2024-03-19,2024-03-19,193.167.100.12,416,2024-03-19,R_5kZa5BDRPZCf2t0,65.0013,25.4515,1,"Yes, I consent to participate in this study",Master of Service Business Development,Both online and in-person,0,Female,NA,8.26,44,6.03,6.16,5.96,6,5.93,6.1,6.01,3.77,2.06,2.04,2,3.06,2.36,2.26,3.87,9.1,7,7,8.99,7.09,6.06,ChatGPT,NA,"finding more insights to various working methods and supporting theoretical practices, useful especially when writing reports and essays.",7.09,NA,finland
2024-03-19,2024-03-19,193.167.107.139,348,2024-03-19,R_4Cal9Ef6UiezriN,65.0121,25.4753,1,"Yes, I consent to participate in this study",degree programme in bioanalytics,In-person,10,Female,NA,1.75,34,5,0.83,1.78,0.88,0,0.75,0.81,2.96,2.78,2.54,2.62,2.84,5,1.93,2.93,0,0.99,2.9,0.84,2.09,0.54,None,NA,NA,NA,google translator,finland
2024-03-19,2024-03-19,37.33.188.174,448,2024-03-19,R_4dAmjdsO3Kfdn90,60.4559,22.2771,1,"Yes, I consent to participate in this study","Bachelor of engineer, information technology",Both online and in-person,60.63,Male,NA,8.09,22,10,3.12,5.03,3.02,4.03,7.41,4,0,0,0,2.6,0,0,0,0,0,9.14,8.08,5.14,8.11,6.2,ChatGPT,NA,It helps to understand programming,7.06,NA,finland
